Small Unit Installation Postcode,Jan 2001 - Installations Quantity,Apr 2001 - Installations Quantity,May 2001 - Installations Quantity,Jun 2001 - Installations Quantity,Jul 2001 - Installations Quantity,Aug 2001 - Installations Quantity,Sep 2001 - Installations Quantity,Oct 2001 - Installations Quantity,Nov 2001 - Installations Quantity,Dec 2001 - Installations Quantity,Installations Quantity Total
6630,0,0,0,0,0,0,0,1,0,0,1
6632,0,0,0,0,0,0,0,0,0,0,0
6635,0,0,0,0,0,0,0,0,0,0,0
6638,0,0,0,0,0,0,0,0,0,0,0
6639,0,0,0,0,0,0,0,0,0,0,0
6640,0,0,0,0,0,0,0,0,0,0,0
6642,0,0,0,1,0,0,0,0,0,0,1
6646,0,0,0,0,0,0,0,0,0,0,0
6664,0,0,0,0,0,0,0,0,0,0,0
6666,0,0,0,0,0,0,0,0,0,0,0
6701,0,0,0,5,1,0,1,1,1,1,10
6705,0,0,0,0,0,0,0,0,0,0,0
6707,0,0,0,1,0,0,1,0,1,0,3
6710,0,0,0,1,0,1,0,0,0,0,2
6713,0,0,0,0,0,0,0,0,0,0,0
6714,0,0,1,0,2,0,2,3,4,4,16
6716,0,0,0,0,0,0,0,0,0,0,0
6718,0,0,0,0,0,0,0,0,0,0,0
6720,0,0,0,0,0,0,0,0,0,0,0
6721,0,0,0,0,0,0,0,1,0,6,7
6722,0,0,0,0,1,0,0,0,0,0,1
6725,0,3,8,0,6,2,2,2,8,2,33
6726,0,0,0,0,0,0,0,0,0,0,0
6728,0,0,0,1,0,1,0,0,0,0,2
6740,0,0,0,0,0,0,0,0,0,0,0
6743,0,1,1,2,0,1,1,0,1,4,11
6751,0,0,0,0,0,0,0,0,0,0,0
6753,0,0,1,1,0,0,0,0,4,0,6
6754,0,0,0,0,0,0,0,0,0,0,0
6758,0,0,0,0,0,0,0,0,0,0,0
6760,0,0,0,0,0,0,0,0,0,0,0
6765,0,0,0,0,0,0,0,0,1,2,3
6770,0,0,0,0,0,0,0,0,0,28,28
6780,0,0,0,0,0,0,0,0,0,0,0
6798,0,0,0,0,0,0,0,0,0,0,0
6799,0,0,0,0,0,0,0,0,0,0,0
6810,0,0,0,0,0,0,0,0,0,0,0
6850,0,0,0,0,0,0,0,0,0,0,0
6870,0,0,0,0,0,0,0,0,0,0,0
6872,0,0,0,0,0,0,0,0,0,0,0
6873,0,0,0,0,0,0,0,0,0,0,0
6880,0,0,0,0,0,0,0,0,0,0,0
6883,0,0,0,0,0,0,0,0,0,0,0
6892,0,0,0,0,0,0,0,0,0,0,0
6901,0,0,0,0,0,0,0,0,0,0,0
6906,0,0,0,0,0,0,0,0,0,0,0
6907,0,0,0,0,0,0,0,0,0,0,0
6909,0,0,0,0,0,0,0,0,0,0,0
6910,0,0,0,0,0,0,0,0,0,0,0
6911,0,0,0,0,0,0,0,0,0,0,0
6912,0,0,0,0,0,0,0,0,0,0,0
6913,0,0,0,0,0,0,0,0,0,0,0
6914,0,0,0,0,0,0,0,0,0,0,0
6915,0,0,0,0,0,0,0,0,0,0,0
6916,0,0,0,0,0,0,0,0,0,0,0
6917,0,0,0,0,0,0,0,0,0,0,0
6918,0,0,0,0,0,0,0,0,0,0,0
6920,0,0,0,0,0,0,0,0,0,0,0
6921,0,0,0,0,0,0,0,0,0,0,0
6922,0,0,0,0,0,0,0,0,0,0,0
6923,0,0,0,0,0,0,0,0,0,0,0
6924,0,0,0,0,0,0,0,0,0,0,0
6925,0,0,0,0,0,0,0,0,0,0,0
6926,0,0,0,0,0,0,0,0,0,0,0
6929,0,0,0,0,0,0,0,0,0,0,0
6931,0,0,0,0,0,0,0,0,0,0,0
6932,0,0,0,0,0,0,0,0,0,0,0
6933,0,0,0,0,0,0,0,0,0,0,0
6934,0,0,0,0,0,0,0,0,0,0,0
6935,0,0,0,0,0,0,0,0,0,0,0
6939,0,0,0,0,0,0,0,0,0,0,0
6941,0,0,0,0,0,0,0,0,0,0,0
6943,0,0,0,0,0,0,0,0,0,0,0
6944,0,0,0,0,0,0,0,0,0,0,0
6946,0,0,0,0,0,0,0,0,0,0,0
6951,0,0,0,0,0,0,0,0,0,0,0
6952,0,0,0,0,0,0,0,0,0,0,0
6953,0,0,0,0,0,0,0,0,0,0,0
6954,0,0,0,0,0,0,0,0,0,0,0
6955,0,0,0,0,0,0,0,0,0,0,0
6956,0,0,0,0,0,0,0,0,0,0,0
6957,0,0,0,0,0,0,0,0,0,0,0
6958,0,0,0,0,0,0,0,0,0,0,0
6959,0,0,0,0,0,0,0,0,0,0,0
6963,0,0,0,0,0,0,0,0,0,0,0
6964,0,0,0,0,0,0,0,0,0,0,0
6966,0,0,0,0,0,0,0,0,0,0,0
6968,0,0,0,0,0,0,0,0,0,0,0
6979,0,0,0,0,0,0,0,0,0,0,0
6980,0,0,0,0,0,0,0,0,0,0,0
6981,0,0,0,0,0,0,0,0,0,0,0
6982,0,0,0,0,0,0,0,0,0,0,0
6984,0,0,0,0,0,0,0,0,0,0,0
6985,0,0,0,0,0,0,0,0,0,0,0
6988,0,0,0,0,0,0,0,0,0,0,0
6989,0,0,0,0,0,0,0,0,0,0,0
6990,0,0,0,0,0,0,0,0,0,0,0
6991,0,0,0,0,0,0,0,0,0,0,0
6992,0,0,0,0,0,0,0,0,0,0,0
7000,0,0,0,0,0,0,0,0,0,0,0
7001,0,0,0,0,0,0,0,0,0,0,0
7004,0,0,0,0,0,0,0,0,0,0,0
7005,0,0,0,0,0,0,0,0,0,0,0
7006,0,0,0,0,0,0,0,0,0,0,0
7007,0,0,0,0,0,0,0,0,1,0,1
7008,0,0,0,0,0,0,0,0,0,0,0
7009,0,0,0,0,0,0,0,0,0,0,0
7010,0,0,0,0,0,0,0,0,0,0,0
7011,0,0,0,0,0,0,1,0,1,0,2
7012,0,0,0,0,0,0,0,0,0,0,0
7014,0,0,0,0,0,0,0,0,0,0,0
7015,0,0,0,0,0,0,0,0,0,0,0
7016,0,0,0,0,0,0,0,0,0,0,0
7017,0,0,0,0,0,0,0,0,0,0,0
7018,0,0,0,0,0,0,1,0,0,0,1
7019,0,0,0,0,0,0,0,0,0,0,0
7020,0,0,0,0,0,0,0,0,0,0,0
7021,0,0,0,0,0,0,0,0,0,0,0
7022,0,0,0,0,0,0,0,0,0,0,0
7023,0,0,0,0,0,0,0,0,0,0,0
7024,0,0,0,0,0,0,0,0,0,0,0
7025,0,0,0,0,0,0,0,0,0,0,0
7026,0,0,0,0,0,0,0,0,0,0,0
7027,0,0,0,0,0,0,0,0,0,0,0
7030,0,0,0,0,0,0,0,0,0,0,0
7050,0,0,0,0,0,0,1,0,0,0,1
7051,0,0,0,0,0,0,0,0,0,0,0
7052,0,0,0,0,0,0,0,0,1,0,1
7053,0,0,0,0,0,0,0,0,0,0,0
7054,0,0,0,1,0,0,0,0,0,0,1
7055,0,0,0,0,0,0,0,0,0,0,0
7105,0,0,0,0,0,0,0,0,0,0,0
7109,0,0,0,0,0,0,0,0,0,0,0
7112,0,0,0,0,0,0,0,0,0,0,0
7113,0,0,0,0,0,0,0,0,0,0,0
7116,0,0,0,0,0,0,0,0,0,0,0
7117,0,0,0,0,0,0,0,0,0,0,0
7119,0,0,0,0,0,0,0,0,0,0,0
7120,0,0,0,0,0,0,0,0,0,0,0
7140,0,0,0,0,0,0,0,0,0,0,0
7150,0,0,0,0,0,0,0,1,0,1,2
7155,0,0,0,0,0,0,0,0,0,0,0
7162,0,0,0,0,0,0,0,0,0,0,0
7163,0,0,0,0,0,0,0,0,0,0,0
7170,0,0,0,0,0,0,0,0,0,0,0
7171,0,0,0,0,0,0,0,0,0,0,0
7172,0,0,0,0,0,0,0,0,0,0,0
7173,0,0,0,0,0,0,0,1,0,0,1
7174,0,0,0,0,0,0,0,0,0,0,0
7175,0,0,0,0,0,0,0,0,0,0,0
7176,0,0,0,0,0,0,0,0,0,0,0
7177,0,0,0,0,0,0,0,0,0,0,0
7178,0,0,0,0,0,0,0,0,0,0,0
7179,0,0,0,0,0,0,0,0,0,0,0
7180,0,0,0,0,0,0,0,0,0,0,0
7182,0,0,0,0,0,0,0,0,0,0,0
7184,0,0,0,0,0,0,0,0,0,0,0
7185,0,0,0,0,0,0,0,0,0,0,0
7186,0,0,0,0,0,0,0,0,0,0,0
7187,0,0,0,0,0,0,0,0,0,0,0
7190,0,0,0,0,0,0,0,0,0,0,0
7205,0,0,0,0,0,0,0,0,0,0,0
7209,0,0,0,0,0,0,0,0,0,0,0
7210,0,0,0,0,0,0,0,0,0,0,0
7211,0,0,0,0,0,0,0,0,0,0,0
7212,0,0,0,0,0,0,0,0,0,0,0
7213,0,0,0,0,0,0,0,0,0,0,0
7214,0,0,0,0,0,0,0,0,0,0,0
7215,0,0,0,0,0,0,0,0,2,1,3
7216,0,0,0,0,0,0,0,0,0,0,0
7248,0,0,0,0,0,0,0,0,0,0,0
7249,0,0,0,0,0,0,0,0,0,0,0
7250,0,0,0,0,0,0,1,0,1,0,2
7252,0,0,0,0,0,0,0,0,0,0,0
7253,0,0,0,0,0,0,0,0,0,0,0
7254,0,0,0,0,0,0,0,0,0,0,0
7255,0,0,1,0,0,1,0,0,0,0,2
7256,0,0,0,1,0,0,1,0,1,0,3
7257,0,0,0,0,0,0,0,0,0,0,0
7258,0,0,0,0,0,0,0,0,0,0,0
7259,0,0,0,0,0,0,0,0,0,0,0
7260,0,0,0,0,0,0,0,0,0,0,0
7261,0,0,0,0,0,0,0,0,0,0,0
7262,0,0,0,0,0,0,0,0,0,0,0
7263,0,0,0,0,0,0,0,0,0,0,0
7264,0,0,0,0,0,0,0,0,0,0,0
7265,0,0,0,0,0,0,0,0,0,0,0
7267,0,0,0,0,0,0,0,0,1,0,1
7268,0,0,0,0,0,0,0,0,0,0,0
7270,0,0,0,0,0,0,0,1,0,0,1
7272,0,0,0,0,0,0,0,0,0,0,0
7275,0,0,0,0,0,0,0,0,0,1,1
7276,0,0,0,0,0,0,0,0,0,0,0
7277,0,0,0,0,0,0,0,0,0,0,0
7290,0,0,0,0,0,0,0,0,0,0,0
7291,0,0,0,0,0,0,0,0,0,0,0
7292,0,0,0,0,0,0,0,0,0,0,0
7300,0,0,0,0,0,0,0,0,0,0,0
7301,0,0,0,0,0,0,0,0,0,0,0
7302,0,0,0,0,0,0,0,0,0,0,0
7303,0,0,0,0,0,0,0,0,0,0,0
7304,0,0,0,0,0,0,0,0,0,0,0
7305,0,0,0,0,0,0,0,0,0,0,0
7306,0,0,0,0,0,0,0,0,0,0,0
7307,0,0,0,0,0,0,0,0,0,0,0
7310,0,0,1,0,0,0,0,0,0,1,2
7315,0,0,0,0,0,1,0,0,0,0,1
7316,0,0,0,0,0,0,0,0,0,0,0
7320,0,0,0,0,0,0,0,0,0,0,0
7321,0,0,0,0,0,0,0,0,0,0,0
7322,0,0,0,0,0,0,0,0,0,0,0
7325,0,0,0,0,0,0,0,0,0,0,0
7330,0,0,0,0,0,0,0,0,0,0,0
7331,0,0,0,0,0,0,0,0,0,0,0
7350,0,0,0,0,0,0,0,0,0,0,0
7370,0,0,0,0,0,0,0,0,0,0,0
7467,0,0,0,0,0,0,0,0,0,0,0
7469,0,0,0,0,0,0,0,0,0,0,0
7470,0,0,0,0,0,0,0,0,0,0,0
7804,0,0,0,0,0,0,0,0,0,0,0
7919,0,0,0,0,0,0,0,0,0,0,0
7920,0,0,0,0,0,0,0,0,0,0,0
8002,0,0,0,0,0,0,0,0,0,0,0
8084,0,0,0,0,0,0,0,0,0,0,0
9000,0,0,0,0,0,0,0,0,0,0,0
9072,0,0,0,0,0,0,0,0,0,0,0
9156,0,0,0,0,0,0,0,0,0,0,0
9726,0,0,0,0,0,0,0,0,0,0,0
